   TaxiA    TaxiB
20000163 20000574
20000001 20000246
20000080 20000539
20000138 20000517
20000325 20000343
20000151 20000190
20000112 20000235
20000075 20000353
20000455 20000574
20000207 20000472
20000188 20000230
20000014 20000077
20000506 20000539
20000256 20000364
20000343 20000518
20000481 20000482
20000186 20000534
20000260 20000483
20000392 20000410
20000089 20000601
20000108 20000651
20000144 20000308
20000010 20000308
20000142 20000235
20000007 20000010
20000561 20000596
20000005 20000903
20000123 20000370
20000104 20000128
20000499 20000657
20000024 20000364
20000158 20000364
20000001 20000380
20000152 20000549
20000100 20000359
20000119 20000601
20000055 20000616
20000003 20000426
20000151 20000324
20000591 20000596
20000360 20000663
20000341 20000421
20000076 20000904
20000494 20000663
20000093 20000319
20000172 20000612
20000126 20000267
20000074 20000077
20000225 20000246
20000304 20000539
20000111 20000144
20000570 20000658
20000243 20000263
20000320 20000483
20000031 20000380
20000380 20000534
20000454 20000483
20000017 20000482
20000305 20000360
20000186 20000668
20000260 20000617
20000222 20000325
20000373 20000494
20000005 20000098
20000502 20000904
20000161 20000611
20000235 20000560
20000197 20000268
20000014 20000561
20000026 20000386
20000007 20000144
20000160 20000386
20000108 20000196
20000067 20000195
20000509 20000540
20000600 20000658
20000199 20000314
20000297 20000657
20000011 20000263
20000121 20000431
20000046 20000257
20000120 20000206
20000216 20000668
20000252 20000325
20000023 20000273
20000403 20000494
20000114 20000391
20000196 20000201
20000003 20000560
20000044 20000561
20000347 20000370
20000099 20000268
20000104 20000612
20000440 20000561
20000539 20000540
20000324 20000386
20000041 20000263
20000345 20000674
20000419 20000623
20000004 20000381
20000518 20000602
20000243 20000397
20000320 20000617
20000380 20000668
20000058 20000617
20000319 20000392
20000305 20000494
20000470 20000561
20000074 20000561
20000497 20000664
20000038 20000904
20000051 20000577
20000606 20000607
20000009 20000351
20000296 20000381
20000086 20000571
20000273 20000397
20000180 20000206
20000333 20000448
20000083 20000273
20000525 20000618
20000184 20000325
20000289 20000341
20000349 20000392
20000409 20000443
20000013 20000443
20000027 20000341
20000500 20000561
20000541 20000562
20000560 20000612
20000159 20000268
20000081 20000577
20000504 20000680
20000215 20000577
20000268 20000403
20000039 20000351
20000138 20000330
20000272 20000330
20000363 20000448
20000041 20000397
20000464 20000500
20000036 20000053
20000307 20000516
20000398 20000634
20000040 20000172
20000095 20000633
20000057 20000341
20000356 20000408
20000207 20000285
20000074 20000695
20000187 20000572
20000610 20000675
20000527 20000640
20000260 20000296
20000010 20000121
20000166 20000634
20000235 20000239
20000663 20000686
20000105 20000166
20000022 20000131
20000008 20000233
20000101 20000424
20000140 20000352
20000098 20000126
20000177 20000419
20000216 20000347
20000249 20000295
20000328 20000588
20000367 20000516
20000138 20000464
20000251 20000341
20000055 20000429
20000077 20000188
20000137 20000239
20000002 20000014
20000480 20000578
20000304 20000352
20000094 20000542
20000455 20000521
20000017 20000295
20000256 20000311
20000343 20000465
20000448 20000481
20000107 20000188
20000260 20000430
20000359 20000409
20000010 20000255
20000111 20000307
20000450 20000527
20000510 20000578
20000235 20000373
20000334 20000352
20000487 20000594
20000160 20000199
20000239 20000492
20000011 20000076
20000429 20000589
20000140 20000486
20000144 20000605
20000268 20000671
20000216 20000481
20000006 20000671
20000023 20000086
20000389 20000409
20000482 20000600
20000215 20000256
20000517 20000594
20000154 20000542
20000190 20000199
20000269 20000492
20000116 20000250
20000398 20000902
20000494 20000610
20000136 20000902
20000098 20000610
20000285 20000436
20000419 20000436
20000042 20000486
20000473 20000672
20000077 20000672
20000036 20000671
20000421 20000482
20000545 20000548
20000572 20000651
20000171 20000307
20000250 20000600
20000245 20000256
20000305 20000307
20000448 20000615
20000549 20000667
20000153 20000667
20000547 20000594
20000588 20000595
20000037 20000492
20000032 20000148
20000092 20000199
20000565 20000611
20000197 20000215
20000625 20000662
20000071 20000076
20000207 20000903
20000303 20000611
20000014 20000508
20000048 20000092
20000086 20000384
20000113 20000487
20000199 20000261
20000030 20000452
20000085 20000159
20000451 20000482
20000280 20000600
20000579 20000667
20000257 20000616
20000331 20000565
20000389 20000543
20000463 20000492
20000067 20000492
20000595 20000611
20000674 20000904
20000393 20000662
20000066 20000267
20000632 20000678
20000308 20000554
20000046 20000554
20000120 20000503
20000233 20000380
20000345 20000621
20000271 20000672
20000114 20000688
20000435 20000514
20000421 20000616
20000363 20000611
20000497 20000611
20000247 20000436
20000051 20000524
20000037 20000626
20000296 20000328
20000263 20000380
20000048 20000226
20000053 20000570
20000113 20000621
20000199 20000395
20000273 20000344
20000314 20000345
20000391 20000565
20000451 20000616
20000525 20000565
20000027 20000288
20000472 20000904
20000252 20000406
20000009 20000648
20000430 20000678
20000081 20000524
20000254 20000452
20000083 20000570
20000217 20000570
20000344 20000345
20000046 20000688
20000041 20000344
20000495 20000514
20000159 20000565
20000307 20000463
20000346 20000391
20000458 20000632
20000499 20000633
20000057 20000288
20000435 20000648
20000039 20000648
20000020 20000406
20000460 20000678
20000058 20000109
20000288 20000571
20000112 20000345
20000246 20000345
20000263 20000514
20000397 20000514
20000089 20000361
20000075 20000463
20000488 20000632
20000589 20000684
20000188 20000340
20000012 20000114
20000239 20000305
20000376 20000576
20000068 20000423
20000054 20000525
20000276 20000345
20000001 20000140
20000367 20000463
20000119 20000361
20000468 20000515
20000495 20000648
20000076 20000664
20000480 20000525
20000084 20000525
20000324 20000362
20000263 20000648
20000015 20000546
20000042 20000649
20000111 20000254
20000256 20000608
20000011 20000023
20000257 20000429
20000045 20000546
20000067 20000305
20000542 20000598
20000333 20000424
20000157 20000198
20000255 20000541
20000217 20000249
20000360 20000557
20000308 20000367
20000046 20000367
20000158 20000608
20000172 20000506
20000364 20000676
20000023 20000383
20000100 20000603
20000440 20000671
20000077 20000619
20000347 20000480
20000421 20000429
20000058 20000377
20000171 20000254
20000187 20000198
20000340 20000440
20000452 20000681
20000111 20000388
20000529 20000901
20000128 20000557
20000188 20000608
20000014 20000455
20000031 20000624
20000075 20000142
20000319 20000502
20000305 20000604
20000470 20000671
20000107 20000619
20000027 20000101
20000205 20000373
20000370 20000440
20000007 20000388
20000482 20000681
20000297 20000901
20000393 20000609
20000044 20000455
20000310 20000574
20000349 20000502
20000423 20000451
20000483 20000502
20000120 20000450
20000500 20000671
20000206 20000224
20000252 20000569
20000233 20000327
20000173 20000276
20000023 20000517
20000057 20000101
20000138 20000440
20000074 20000455
20000588 20000676
20000187 20000332
20000288 20000384
20000321 20000332
20000004 20000625
20000073 20000230
20000664 20000671
20000263 20000327
20000342 20000620
20000075 20000276
20000432 20000513
20000027 20000235
20000101 20000184
20000009 20000595
20000370 20000574
20000108 20000574
20000333 20000692
20000080 20000246
20000386 20000518
20000446 20000569
20000179 20000225
20000671 20000687
20000013 20000687
20000008 20000343
20000351 20000682
20000177 20000529
20000039 20000595
20000460 20000625
20000138 20000574
20000036 20000297
20000137 20000349
20000476 20000569
20000362 20000467
20000126 20000190
20000038 20000343
20000213 20000344
20000337 20000410
20000010 20000015
20000037 20000118
20000075 20000410
20000207 20000529
20000256 20000421
20000054 20000472
20000260 20000540
20000392 20000467
20000005 20000021
20000235 20000483
20000007 20000067
20000045 20000359
20000561 20000653
20000101 20000668
20000195 20000303
20000360 20000370
20000076 20000611
20000387 20000473
20000177 20000663
20000158 20000421
20000120 20000129
20000114 20000314
20000003 20000483
20000591 20000653
20000250 20000360
20000093 20000376
20000038 20000477
20000419 20000546
20000037 20000252
20000042 20000596
20000109 20000128
20000207 20000663
20000188 20000421
20000014 20000268
20000353 20000488
20000026 20000093
20000545 20000658
20000021 20000658
20000429 20000483
20000126 20000674
20000167 20000483
20000359 20000653
20000032 20000258
20000144 20000499
20000161 20000668
20000235 20000617
20000012 20000545
20000468 20000596
20000007 20000201
20000067 20000252
20000273 20000320
20000011 20000320
20000123 20000561
20000484 20000540
20000308 20000314
20000120 20000263
20000285 20000330
20000364 20000623
20000271 20000432
20000389 20000653
20000463 20000602
20000136 20000207
20000215 20000500
20000116 20000494
20000539 20000597
20000171 20000201
20000002 20000392
20000514 20000540
20000285 20000680
20000419 20000680
20000496 20000900
20000243 20000454
20000320 20000674
20000315 20000330
20000435 20000624
20000094 20000331
20000166 20000207
20000245 20000500
20000129 20000325
20000222 20000516
20000010 20000633
20000321 20000495
20000032 20000392
20000486 20000562
20000472 20000664
20000109 20000612
20000606 20000664
20000315 20000680
20000026 20000577
20000160 20000577
20000108 20000387
20000273 20000454
20000465 20000624
20000083 20000330
20000157 20000279
20000310 20000521
20000022 20000054
20000013 20000500
20000409 20000500
20000500 20000618
20000252 20000516
20000403 20000685
20000351 20000495
20000081 20000634
20000136 20000341
20000084 20000151
20000268 20000460
20000388 20000562
20000080 20000409
20000138 20000387
20000217 20000680
20000272 20000387
20000189 20000352
20000206 20000521
20000192 20000623
20000154 20000331
20000288 20000331
20000004 20000572
20000131 20000347
20000608 20000686
20000245 20000634
20000305 20000685
20000432 20000460
20000343 20000388
20000054 20000285
20000263 20000624
20000011 20000588
20000050 20000516
20000146 20000224
20000376 20000686
20000140 20000409
20000177 20000476
20000084 20000285
20000268 20000594
20000249 20000352
20000276 20000455
20000138 20000521
20000174 20000178
20000251 20000398
20000325 20000347
20000344 20000589
20000041 20000588
20000476 20000516
20000154 20000465
20000255 20000517
20000126 20000137
20000131 20000481
20000230 20000460
20000304 20000409
20000037 20000065
20000455 20000578
20000432 20000594
20000031 20000250
20000036 20000594
20000058 20000353
20000473 20000595
20000434 20000640
20000107 20000245
20000332 20000363
20000032 20000071
20000235 20000430
20000334 20000409
20000007 20000014
20000561 20000600
20000086 20000307
20000160 20000256
20000297 20000527
20000068 20000667
20000503 20000595
20000406 20000662
20000144 20000662
20000276 20000589
20000364 20000436
20000482 20000657
20000114 20000261
20000003 20000430
20000151 20000328
20000099 20000138
20000118 20000380
20000517 20000651
20000591 20000600
20000190 20000256
20000269 20000549
20000250 20000307
20000156 20000672
20000104 20000482
20000360 20000667
20000304 20000543
20000042 20000543
20000548 20000903
20000207 20000610
20000171 20000364
20000021 20000605
20000074 20000431
20000186 20000672
20000010 20000446
20000359 20000600
20000598 20000616
20000128 20000667
20000012 20000492
20000007 20000148
20000540 20000611
20000600 20000662
20000338 20000662
20000054 20000903
20000085 20000216
20000424 20000436
20000577 20000678
20000184 20000195
20000310 20000334
20000005 20000452
20000101 20000160
20000252 20000329
20000430 20000601
20000163 20000257
20000044 20000565
20000118 20000514
20000310 20000684
20000308 20000611
20000387 20000904
20000046 20000611
20000607 20000678
20000192 20000436
20000345 20000678
20000307 20000386
20000398 20000504
20000384 20000606
20000095 20000503
20000131 20000160
20000435 20000571
20000058 20000621
20000074 20000565
20000129 20000272
20000261 20000391
20000472 20000611
20000224 20000509
20000113 20000678
20000372 20000380
20000101 20000294
20000481 20000515
20000467 20000617
20000178 20000514
20000252 20000463
20000601 20000617
20000403 20000632
20000007 20000632
20000108 20000684
20000066 20000458
20000367 20000386
20000423 20000695
20000156 20000351
20000173 20000520
20000307 20000520
20000015 20000119
20000534 20000684
20000138 20000684
20000207 20000289
20000267 20000340
20000187 20000576
20000321 20000576
20000038 20000453
20000397 20000571
20000075 20000520
20000047 20000192
20000050 20000463
20000146 20000171
20000242 20000633
20000338 20000341
20000177 20000423
20000617 20000695
20000367 20000520
20000468 20000572
20000105 20000520
20000093 20000136
20000172 20000429
20000153 20000187
20000304 20000356
20000248 20000424
20000031 20000197
20000077 20000542
20000452 20000604
20000051 20000260
20000015 20000603
20000111 20000311
20000012 20000305
20000256 20000665
20000503 20000542
20000257 20000486
20000482 20000604
20000081 20000260
20000201 20000362
20000123 20000671
20000121 20000598
20000269 20000496
20000310 20000497
20000308 20000424
20000041 20000080
20000158 20000665
20000046 20000424
20000192 20000249
20000271 20000542
20000004 20000198
20000320 20000434
20000421 20000486
20000171 20000311
20000250 20000604
20000245 20000260
20000002 20000502
20000148 20000327
20000073 20000153
20000450 20000665
20000109 20000372
20000188 20000665
20000303 20000615
20000031 20000681
